PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2,24,2,11306,141,"[0.0, 0.0, 0.0]",3,0,213,7.269
2,24,2,11357,142,"[0.0, 0.0, 0.0]",3,0,110,7.32
2,24,3,11360,142,"[-0.0377197265625, 0.80743408203125, -0.44024658203125]",11,0,142,7.323
2,24,2,11409,143,"[0.0, 0.0, 0.0]",3,0,187,7.372
2,24,3,11410,143,"[0.04852294921875, 0.913818359375, -0.42425537109375]",11,0,58,7.373
2,24,2,11462,144,"[0.0, 0.0, 0.0]",3,0,228,7.425
2,24,3,11464,144,"[0.11431884765625, 0.83538818359375, -0.43756103515625]",11,0,159,7.427
2,24,3,11516,145,"[0.11431884765625, 0.83538818359375, -0.43756103515625]",11,0,37,7.479
2,24,2,11518,145,"[0.0, 0.0, 0.0]",3,0,189,7.481
2,24,3,11566,146,"[0.07806396484375, 0.87249755859375, -0.45025634765625]",11,0,187,7.529
2,24,2,11568,146,"[0.0, 0.0, 0.0]",3,0,105,7.531
2,24,2,11619,147,"[0.0, 0.0, 0.0]",3,0,93,7.582
2,24,3,11621,147,"[0.07373046875, 0.85125732421875, -0.464599609375]",11,0,235,7.584
2,24,3,11675,148,"[0.07373046875, 0.85125732421875, -0.464599609375]",11,0,48,7.638
2,24,2,11676,148,"[0.0, 0.0, 0.0]",3,0,33,7.639
2,24,3,11723,149,"[0.17523193359375, 0.76995849609375, -0.61053466796875]",11,0,213,7.686
2,24,2,11724,149,"[0.0, 0.0, 0.0]",3,0,220,7.687
2,24,3,11775,150,"[0.12890625, 0.67901611328125, -0.60089111328125]",11,0,183,7.738
2,24,2,11776,150,"[0.0, 0.0, 0.0]",3,0,7,7.739
2,24,2,11828,151,"[0.0, 0.0, 0.0]",3,0,115,7.791
2,24,3,11829,151,"[0.12890625, 0.67901611328125, -0.60089111328125]",11,0,189,7.792
2,24,3,11880,152,"[0.1063232421875, 0.812744140625, -0.5921630859375]",11,0,51,7.843
2,24,2,11881,152,"[0.0, 0.0, 0.0]",3,0,250,7.844
2,24,3,11934,153,"[-0.5064697265625, 0.77874755859375, -0.526611328125]",11,0,90,7.897
2,24,2,11937,153,"[0.0, 0.0, 0.0]",3,0,201,7.9
2,24,3,11985,154,"[-0.5064697265625, 0.77874755859375, -0.526611328125]",11,0,149,7.948
2,24,2,11987,154,"[0.0, 0.0, 0.0]",3,0,46,7.95
2,24,3,12038,155,"[0.11895751953125, 0.86248779296875, -0.5303955078125]",11,0,97,8.001
2,24,2,12039,155,"[0.0, 0.0, 0.0]",3,0,159,8.002
2,24,2,12094,156,"[0.0, 0.0, 0.0]",3,0,168,8.057
2,24,3,12095,156,"[0.301025390625, 0.60443115234375, -0.61383056640625]",11,0,148,8.058
2,24,3,12152,157,"[0.301025390625, 0.60443115234375, -0.61383056640625]",11,0,191,8.115
2,24,2,12153,157,"[0.0, 0.0, 0.0]",3,0,235,8.116
